"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.766946415493164,0.753945911453935,53936516.9712526,0.75,"Croston Tuned"
0.776169314875823,0.763357065958271,55429338.3204338,0.76,"Croston Tuned"
0.785312290881237,0.772724713493814,56969058.8321459,0.77,"Croston Tuned"
0.794624090617234,0.782260417359792,58598248.4510477,0.78,"Croston Tuned"
0.803841239389466,0.791741524245325,60291680.2700309,0.79,"Croston Tuned"
0.813109132538052,0.801269550410928,62071773.7821294,0.8,"Croston Tuned"
0.822433045252382,0.810871794346824,63945234.0017479,0.81,"Croston Tuned"
0.831596175509313,0.820339251987245,65917785.0887892,0.82,"Croston Tuned"
0.840822048274886,0.829878368164501,67978839.3259099,0.83,"Croston Tuned"
0.850038313108539,0.839421749730854,70206054.227776,0.84,"Croston Tuned"
0.85922617381468,0.848942098196082,72527728.0473296,0.85,"Croston Tuned"
0.868435573080333,0.858535811353783,75046811.2105837,0.86,"Croston Tuned"
0.877704078846533,0.868182415336292,77730204.0852237,0.87,"Croston Tuned"
0.886816222673735,0.877730062291742,80634607.9726324,0.88,"Croston Tuned"
0.896098553811386,0.887450884044544,83796061.3535221,0.89,"Croston Tuned"
0.905176804184444,0.896999384077814,87249548.7195845,0.9,"Croston Tuned"
0.914282600775217,0.906596509546794,91053435.6391117,0.91,"Croston Tuned"
0.923501405748345,0.91635913211275,95326906.2343144,0.92,"Croston Tuned"
0.932552414823866,0.925982702994133,100160619.934593,0.93,"Croston Tuned"
0.941589636012039,0.935636131599197,105720171.289254,0.94,"Croston Tuned"
0.950665482335193,0.945372308752749,112300257.752814,0.95,"Croston Tuned"
0.95966653060204,0.955073509715703,120339119.543968,0.96,"Croston Tuned"
0.968754578056474,0.964938501619995,130615594.699571,0.97,"Croston Tuned"
0.9775895099799,0.974599607925434,144089701.259722,0.98,"Croston Tuned"
0.984330907530778,0.982023944188237,160043586.659485,0.99,"Croston Tuned"
