"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.784051857616438,0.7644750394222,38953667.090248,0.75,"EN-2"
0.794259466620485,0.775083891974228,40219006.0450467,0.76,"EN-2"
0.804275210373017,0.785535566874618,41526058.2664608,0.77,"EN-2"
0.814174166003197,0.795840287060062,42902977.6013915,0.78,"EN-2"
0.824188245424493,0.806366078251469,44354164.6470643,0.79,"EN-2"
0.833947524603407,0.816640129626837,45880238.5170754,0.8,"EN-2"
0.843729531099408,0.826965295685665,47491695.5947507,0.81,"EN-2"
0.853330051186248,0.837117949687817,49187457.2526649,0.82,"EN-2"
0.862964835753224,0.847305106101304,51004404.4197831,0.83,"EN-2"
0.872463714214331,0.857413034755429,52932433.4395356,0.84,"EN-2"
0.881864231776565,0.8674315127135,54988289.0206388,0.85,"EN-2"
0.891071986588494,0.87735542850717,57198028.6956333,0.86,"EN-2"
0.900240223285822,0.887218006680689,59591158.4876416,0.87,"EN-2"
0.909238405617742,0.896986022689808,62180441.9633785,0.88,"EN-2"
0.918037140838035,0.906570025838472,65006331.3864363,0.89,"EN-2"
0.926595208715177,0.915954681721645,68111995.6777564,0.9,"EN-2"
0.935019958444293,0.925251164775849,71558635.5123113,0.91,"EN-2"
0.943265940144135,0.934394303779675,75396248.0179949,0.92,"EN-2"
0.95132658201424,0.943376431530604,79692728.8927857,0.93,"EN-2"
0.9589571994882,0.951916417269607,84498187.6352364,0.94,"EN-2"
0.965956047160959,0.959817469465366,89757571.4762599,0.95,"EN-2"
0.97188906848636,0.966528827403604,95270402.0322855,0.96,"EN-2"
0.9762303524747,0.97143967061698,100537799.205398,0.97,"EN-2"
0.978669938580079,0.974196029922536,104602401.423415,0.98,"EN-2"
0.979416003304609,0.975041977933791,106555414.299955,0.99,"EN-2"
