"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.537596395040722,0.846228176487929,1480423.17366667,0.75,"LSTM"
0.537631534299926,0.846490222411478,1480921.68733333,0.76,"LSTM"
0.537675039468856,0.846817779815913,1481486.05733333,0.77,"LSTM"
0.537734508923385,0.847096203609683,1482193.3365,0.78,"LSTM"
0.537844920762113,0.847505650365227,1482867.59183333,0.79,"LSTM"
0.537890357106444,0.847784074158996,1483747.94333333,0.8,"LSTM"
0.537922912604048,0.848029742212323,1484218.09533333,0.81,"LSTM"
0.537955651816209,0.848275410265649,1484980.36416667,0.82,"LSTM"
0.537998173149121,0.848504700448754,1485511.8275,0.83,"LSTM"
0.538029699682938,0.848733990631858,1486146.50583333,0.84,"LSTM"
0.538065329314143,0.848963280814963,1486912.012,0.85,"LSTM"
0.538119064002232,0.849241704608733,1487537.74083333,0.86,"LSTM"
0.538151974319493,0.849487372662059,1487997.896,0.87,"LSTM"
0.538209652108203,0.849733040715385,1488652.42966667,0.88,"LSTM"
0.538249813194282,0.850011464509155,1489198.01116667,0.89,"LSTM"
0.538302977492256,0.850322644043369,1490056.16183333,0.9,"LSTM"
0.538350636591786,0.850568312096695,1490649.67316667,0.91,"LSTM"
0.538405606970813,0.850879491630908,1491400.71883333,0.92,"LSTM"
0.538439220713522,0.851125159684235,1492161.33716667,0.93,"LSTM"
0.538515545844434,0.851518228569557,1492760.10366667,0.94,"LSTM"
0.538570732166114,0.851894919584657,1493498.1765,0.95,"LSTM"
0.538645015950933,0.852304366340201,1494518.90033333,0.96,"LSTM"
0.538699143818661,0.852697435225523,1495404.967,0.97,"LSTM"
0.538764799038477,0.853156015591732,1496609.29866667,0.98,"LSTM"
0.538817782665088,0.853483572996168,1497912.051,0.99,"LSTM"
