"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.834838484250863,0.761807944948389,6264337.16498687,0.75,"SBA"
0.841332865132478,0.770074623530989,6416065.42678082,0.76,"SBA"
0.848475989840445,0.779279681844586,6569229.27288478,0.77,"SBA"
0.854828372563454,0.787948523169042,6723518.8032003,0.78,"SBA"
0.861986820012754,0.797108896733545,6895664.62425304,0.79,"SBA"
0.869404642764773,0.806258099110774,7077535.12527389,0.8,"SBA"
0.876352916192565,0.815418472675276,7254167.02449337,0.81,"SBA"
0.882588966849967,0.824098485187006,7437677.65009901,0.82,"SBA"
0.88935147464776,0.833113633316949,7643051.08708453,0.83,"SBA"
0.895803282834445,0.841849501765048,7848947.76616278,0.84,"SBA"
0.902340221754384,0.850551856651325,8081425.34644324,0.85,"SBA"
0.909343140009824,0.859611689530363,8317137.49369598,0.86,"SBA"
0.91525735853878,0.867967737611153,8589925.67686024,0.87,"SBA"
0.921836007387658,0.876469011126503,8880318.82975685,0.88,"SBA"
0.928386424712554,0.885003798203673,9200420.81798619,0.89,"SBA"
0.934888059319023,0.893281647973547,9534005.2582718,0.9,"SBA"
0.9411155326624,0.901626524867063,9889416.27775505,0.91,"SBA"
0.946973384629684,0.910161311944233,10241609.525711,0.92,"SBA"
0.952644451605747,0.918349792215917,10617501.2798291,0.93,"SBA"
0.957561945768865,0.926091424996649,11018219.0127379,0.94,"SBA"
0.962208432743359,0.93406765271013,11427950.7787241,0.95,"SBA"
0.965248149435851,0.940301175208901,11811120.2944983,0.96,"SBA"
0.96794458147869,0.945685687474865,12156667.5781764,0.97,"SBA"
0.969158423062299,0.948958845346083,12412724.5397048,0.98,"SBA"
0.969567346411397,0.950031279324367,12540384.0243696,0.99,"SBA"
