"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.929065492934761,0.830526646095916,800546.89225,0.75,"RNN"
0.929106783257341,0.830539720725903,800625.14573,0.76,"RNN"
0.929150739301297,0.830552795355891,800729.51095,0.77,"RNN"
0.929172029623878,0.830572407300873,800835.50487,0.78,"RNN"
0.929179986613125,0.830585481930861,800879.43003,0.79,"RNN"
0.929181276935706,0.830592019245855,800895.16434,0.8,"RNN"
0.92919209106781,0.830605093875843,800924.72061,0.81,"RNN"
0.929235603612613,0.830624705820825,800966.93473,0.82,"RNN"
0.929244850924441,0.830644317765807,800997.78652,0.83,"RNN"
0.929246141247022,0.830650855080801,801059.55585,0.84,"RNN"
0.929247431569602,0.830657392395795,801079.22032,0.85,"RNN"
0.929272869357621,0.830683541655771,801168.19231,0.86,"RNN"
0.929287493013535,0.830703153600753,801258.90409,0.87,"RNN"
0.929345629214252,0.830735840175723,801302.47119,0.88,"RNN"
0.929368209859413,0.830761989435699,801325.92838,0.89,"RNN"
0.929377833515327,0.830775064065687,801343.21791,0.9,"RNN"
0.92939116684866,0.830788138695675,801440.82132,0.91,"RNN"
0.92939116684866,0.830788138695675,801482.26579,0.92,"RNN"
0.929404500181994,0.830801213325663,801644.45671,0.93,"RNN"
0.929426551464045,0.830814287955651,801670.22042,0.94,"RNN"
0.929433218130712,0.830820825270645,801707.64879,0.95,"RNN"
0.929466551464045,0.830840437215627,801741.91104,0.96,"RNN"
0.929473218130712,0.830846974530621,801782.95679,0.97,"RNN"
0.929493218130712,0.830860049160609,801865.72236,0.98,"RNN"
0.929540269412763,0.830879661105591,801938.95841,0.99,"RNN"
