"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.544508486801194,0.497442971858985,117118.99692875,0.75,"RNN"
0.544688077419269,0.497606410379521,117205.758302583,0.76,"RNN"
0.54495667764357,0.497782230606157,117286.793009767,0.77,"RNN"
0.54548564332467,0.497970432538895,117415.736964867,0.78,"RNN"
0.545715513082807,0.498146252765531,117501.266596478,0.79,"RNN"
0.545888781967388,0.498317120309728,117625.716956022,0.8,"RNN"
0.546203040869647,0.498511513095516,117719.444808067,0.81,"RNN"
0.546441455407913,0.498708382222524,117813.612330344,0.82,"RNN"
0.546620007385975,0.498906489520143,117951.08390875,0.83,"RNN"
0.546958101627289,0.499126883888744,118057.102264139,0.84,"RNN"
0.547069299715455,0.499270511679517,118158.789747628,0.85,"RNN"
0.547339367235066,0.49939928142297,118256.668589944,0.86,"RNN"
0.547525370469625,0.499525574825201,118305.970202989,0.87,"RNN"
0.547697980744089,0.499651868227433,118385.126154339,0.88,"RNN"
0.547929286223596,0.499807877724308,118443.074634939,0.89,"RNN"
0.548347550448955,0.499976764195528,118566.235333789,0.9,"RNN"
0.54902279246224,0.500093152232879,118636.606918917,0.91,"RNN"
0.549219813001878,0.500202111246569,118723.353467644,0.92,"RNN"
0.549459581539013,0.5003160229427,118874.135517522,0.93,"RNN"
0.549641518422335,0.500442316344932,118926.918546594,0.94,"RNN"
0.549863488752834,0.500593373159366,119048.161605072,0.95,"RNN"
0.550232509998599,0.500781575092104,119166.516849383,0.96,"RNN"
0.550572294102858,0.501019303849246,119348.061233683,0.97,"RNN"
0.550976106690828,0.501252822826314,119532.370726667,0.98,"RNN"
0.551433044655037,0.501431119394171,119943.289081683,0.99,"RNN"
