"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.461638161013894,0.57021192964067,958457.4305,0.75,"TSB"
0.46503173458705,0.580595499361263,974332.683833333,0.76,"TSB"
0.468104576580242,0.590192931311212,988207.1895,0.77,"TSB"
0.471979955350924,0.600396344459367,1007312.32983333,0.78,"TSB"
0.475871591337435,0.611385895378165,1024963.05316667,0.79,"TSB"
0.479648974073665,0.622277179075633,1042189.21066667,0.8,"TSB"
0.483699356160165,0.633545153788201,1059436.28166667,0.81,"TSB"
0.487544567176738,0.64463297192833,1079225.48266667,0.82,"TSB"
0.491043797307183,0.656261259785777,1100428.53516667,0.83,"TSB"
0.49525944235883,0.668298994398768,1126673.26733333,0.84,"TSB"
0.500617048012978,0.680844442988634,1153251.7345,0.85,"TSB"
0.50543031457483,0.693701071112713,1186987.16,0.86,"TSB"
0.509262061375538,0.706246519702578,1218439.00066667,0.87,"TSB"
0.512658275214857,0.719119525696878,1243178.4755,0.88,"TSB"
0.516479047080972,0.731992531691179,1269568.83016667,0.89,"TSB"
0.519686340949774,0.745668053326345,1290747.21,0.9,"TSB"
0.522376692370619,0.758917750335746,1315878.13083333,0.91,"TSB"
0.525200093708939,0.772838940024239,1339678.44566667,0.92,"TSB"
0.527916027574548,0.786612728880736,1366066.72916667,0.93,"TSB"
0.530173991242689,0.798945265157719,1389856.51283333,0.94,"TSB"
0.532344991886769,0.809902060336074,1413652.68266667,0.95,"TSB"
0.534154210207588,0.82067869894199,1435602.79633333,0.96,"TSB"
0.535744974777432,0.830980379311474,1457000.6065,0.97,"TSB"
0.536996515921038,0.84138032690229,1470780.54166667,0.98,"TSB"
0.538105744023625,0.848684857021193,1485905.38916667,0.99,"TSB"
