"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.769638719211524,0.756989693113785,54749755.6740346,0.75,"LSTM"
0.77949092390296,0.76707221986204,56379172.6715878,0.76,"LSTM"
0.789117798172218,0.77694062407761,58061673.2731623,0.77,"LSTM"
0.798840270575706,0.786901160697681,59820838.0043634,0.78,"LSTM"
0.808454080395961,0.796792598014376,61683656.8386535,0.79,"LSTM"
0.818166765997863,0.806764224646101,63635010.3226403,0.8,"LSTM"
0.827684674094717,0.816593387281975,65665829.4350822,0.81,"LSTM"
0.837204931148977,0.826443023785516,67839032.4329324,0.82,"LSTM"
0.846796803270949,0.83631995877928,70127729.9293868,0.83,"LSTM"
0.856247785530654,0.846162770660265,72559213.461707,0.84,"LSTM"
0.86569359193,0.855956104027722,75147275.5383542,0.85,"LSTM"
0.875097078627673,0.865755408939914,77938578.3528137,0.86,"LSTM"
0.884367378251928,0.875436989113021,80915676.7635244,0.87,"LSTM"
0.893609786790904,0.885121128519586,84146336.4097387,0.88,"LSTM"
0.902881218194325,0.894858158750958,87672204.9542111,0.89,"LSTM"
0.911903109261643,0.904350355648143,91538806.9187911,0.9,"LSTM"
0.920906129946246,0.913868144879912,95802358.1595885,0.91,"LSTM"
0.929835028893953,0.923323659430861,100602949.374442,0.92,"LSTM"
0.93852894543736,0.932579553772054,106031566.55058,0.93,"LSTM"
0.947277949056671,0.941936111295945,112306644.541145,0.94,"LSTM"
0.955793962916438,0.951092195532261,119669717.928567,0.95,"LSTM"
0.964276974087515,0.960248279768577,128458601.626223,0.96,"LSTM"
0.97247139724995,0.969121142168831,139105137.945354,0.97,"LSTM"
0.979845396220848,0.977144339060898,151559722.892943,0.98,"LSTM"
0.984962026039378,0.982750766490421,163647758.249995,0.99,"LSTM"
