"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.857846447987406,0.69415171800638,546775.3089,0.75,"EN-2"
0.863442854111152,0.70236912295382,559565.14849,0.76,"EN-2"
0.867868579517835,0.710122378536687,572001.62608,0.77,"EN-2"
0.872739967354453,0.717816798284609,585706.19252,0.78,"EN-2"
0.878134670223083,0.725687725537367,599218.77267,0.79,"EN-2"
0.882927913879318,0.733120652685529,611106.10134,0.8,"EN-2"
0.887138154024202,0.740632027613619,624997.7765,0.81,"EN-2"
0.891571286769969,0.748071492076774,640800.65164,0.82,"EN-2"
0.895960024367181,0.755360598295068,654557.2448,0.83,"EN-2"
0.899670352850032,0.762499346268501,667598.72357,0.84,"EN-2"
0.902968069661077,0.769494273312065,680863.47615,0.85,"EN-2"
0.906430931072607,0.776090424140997,694222.56345,0.86,"EN-2"
0.90966043112633,0.782542754040061,709640.51554,0.87,"EN-2"
0.912577451824155,0.788674755504419,724245.92182,0.88,"EN-2"
0.91539150482559,0.794434130014121,736356.03861,0.89,"EN-2"
0.917999483949966,0.80001045970399,747253.43656,0.9,"EN-2"
0.920337754222944,0.805096490769311,756715.76753,0.91,"EN-2"
0.922404490694719,0.809921029234873,765041.08866,0.92,"EN-2"
0.924385381327477,0.814536373620627,771921.48012,0.93,"EN-2"
0.926052743900954,0.81834762826212,779777.84663,0.94,"EN-2"
0.927308473764548,0.821714345484023,785533.83834,0.95,"EN-2"
0.928534000496778,0.8248914805711,791585.46266,0.96,"EN-2"
0.929523212286714,0.827212227393965,795512.95949,0.97,"EN-2"
0.930187508896109,0.829186496522148,799827.71476,0.98,"EN-2"
0.930808756747366,0.830624705820825,803180.48971,0.99,"EN-2"
