"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.817679366720959,0.634361435071387,454918.66341,0.75,"SBA"
0.823605965418023,0.643794780607709,467077.11983,0.76,"SBA"
0.830149418416116,0.653581141153705,478407.25291,0.77,"SBA"
0.835964849932393,0.663034098635009,492089.08058,0.78,"SBA"
0.842570320617318,0.672617802416192,504289.13473,0.79,"SBA"
0.849923483683339,0.681776580722766,518872.80821,0.8,"SBA"
0.856184495108454,0.690778463469484,534064.87011,0.81,"SBA"
0.861760211713541,0.699669211861304,551515.23933,0.82,"SBA"
0.867275755476295,0.708311542283353,565986.78174,0.83,"SBA"
0.873077635257019,0.717110768265258,582255.61158,0.84,"SBA"
0.878448384381605,0.725596203127452,597191.42499,0.85,"SBA"
0.88374370401805,0.734140473824591,611847.05528,0.86,"SBA"
0.889438180715349,0.742900475916532,629101.21885,0.87,"SBA"
0.894233956406529,0.751444746613671,646413.46349,0.88,"SBA"
0.898711276780082,0.759779823231003,663006.78418,0.89,"SBA"
0.903170991676925,0.768507138747973,680342.0935,0.9,"SBA"
0.907331659030212,0.776901051200251,696937.20894,0.91,"SBA"
0.911403753229575,0.785013859107787,715145.71037,0.92,"SBA"
0.915276833504356,0.793198577480257,734354.56721,0.93,"SBA"
0.91880724175244,0.800598818053449,749652.88026,0.94,"SBA"
0.92190115501648,0.807600282412008,761506.90458,0.95,"SBA"
0.924579135964819,0.814163746665969,771937.97643,0.96,"SBA"
0.926675707161558,0.819883897285707,782296.13783,0.97,"SBA"
0.928674627639995,0.825211809005805,791742.96798,0.98,"SBA"
0.930140493315939,0.828990377072329,798977.40779,0.99,"SBA"
