"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.758686144838782,0.751803252700375,37744270.5222695,0.75,"EN-2"
0.768897836979036,0.762121064729746,38638677.3525034,0.76,"EN-2"
0.778887513280326,0.772218198981099,39540930.6491991,0.77,"EN-2"
0.789049606927147,0.782505386339235,40502890.789004,0.78,"EN-2"
0.799164305757901,0.792766452654258,41493236.1437884,0.79,"EN-2"
0.80932274981282,0.803044632756148,42535226.5019502,0.8,"EN-2"
0.819407610052979,0.813269670046189,43617415.7475866,0.81,"EN-2"
0.829520584972727,0.823558658855574,44760463.5907492,0.82,"EN-2"
0.839502723525215,0.833733255510639,45945343.5708646,0.83,"EN-2"
0.849606709724237,0.844006031258782,47216448.1319409,0.84,"EN-2"
0.859554212211906,0.854159010498858,48547588.6805401,0.85,"EN-2"
0.869574631769089,0.864386749965772,49967656.6432909,0.86,"EN-2"
0.879500214573686,0.874550537913343,51478516.5593107,0.87,"EN-2"
0.889420398551164,0.884691807720299,53112360.521446,0.88,"EN-2"
0.899225171328788,0.894760118751666,54860783.0788564,0.89,"EN-2"
0.909063087541412,0.904882473320507,56783914.2505788,0.9,"EN-2"
0.918720125679074,0.914821980587561,58877656.5365048,0.91,"EN-2"
0.928544430492713,0.924960548217644,61221910.5777788,0.92,"EN-2"
0.938037616495068,0.934774854622884,63840767.0249505,0.93,"EN-2"
0.947582537658255,0.944670226334335,66852983.9604488,0.94,"EN-2"
0.956973604299601,0.9544340921046,70380454.2809385,0.95,"EN-2"
0.966108538071972,0.963976379371221,74668002.462417,0.96,"EN-2"
0.975060564775857,0.973379054166036,80116548.0816876,0.97,"EN-2"
0.983592875045756,0.98239081403979,87581654.7192795,0.98,"EN-2"
0.990459942117173,0.989709209739366,97811725.2557753,0.99,"EN-2"
