"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.758779798110711,0.751825770840989,37795254.7576874,0.75,"LSTM"
0.768926896965515,0.762054411033529,38676930.0987052,0.76,"LSTM"
0.779017555809927,0.772282150500443,39596861.0538734,0.77,"LSTM"
0.789456542111329,0.782844059174071,40572420.4069384,0.78,"LSTM"
0.799600329668264,0.793112331294091,41567858.8822722,0.79,"LSTM"
0.809817323665873,0.803476981055939,42608708.4699791,0.8,"LSTM"
0.819812458672459,0.813594831996656,43688480.2802446,0.81,"LSTM"
0.830154555982471,0.824146832688414,44848247.0411791,0.82,"LSTM"
0.840189511036895,0.834346649660967,46039320.616354,0.83,"LSTM"
0.850177742618832,0.844506834706039,47307983.5500908,0.84,"LSTM"
0.860326149331444,0.854871484467887,48651288.0030115,0.85,"LSTM"
0.87028274896029,0.865055989104823,50074500.2765623,0.86,"LSTM"
0.880248705305857,0.875241394467383,51607073.4906739,0.87,"LSTM"
0.890180483641819,0.885436707811813,53237105.0126063,0.88,"LSTM"
0.90005756764413,0.895568069636899,55012027.7116412,0.89,"LSTM"
0.909871699702428,0.905661600985754,56925264.1670881,0.9,"LSTM"
0.919634230471777,0.915733514919619,59056403.9357074,0.91,"LSTM"
0.929306735784986,0.925700043955411,61394521.0513251,0.92,"LSTM"
0.93890163809776,0.935646757027461,64048542.3273788,0.93,"LSTM"
0.94830609749773,0.945396211187733,67075342.2570512,0.94,"LSTM"
0.9575900942647,0.955064600041794,70628325.5378743,0.95,"LSTM"
0.966639949577389,0.964519516922833,74946059.8272312,0.96,"LSTM"
0.975520084728281,0.973854637295805,80436190.3521942,0.97,"LSTM"
0.983866859821314,0.982676344062777,87925907.3558615,0.98,"LSTM"
0.990521044705822,0.98977316125871,98076998.6978106,0.99,"LSTM"
