"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.859693332684995,0.846017016078124,57113327.3883794,0.75,"RNN"
0.867529584361784,0.85431931853904,58779632.788126,0.76,"RNN"
0.875052823618985,0.862316210766286,60501562.6227941,0.77,"RNN"
0.882625368215419,0.870336104601088,62303508.6305187,0.78,"RNN"
0.889893156713164,0.878082534879382,64169275.8101871,0.79,"RNN"
0.897015946628324,0.885660286702259,66099421.0698362,0.8,"RNN"
0.903831534407095,0.89297479790532,68091597.6101953,0.81,"RNN"
0.910561329980266,0.900180690406029,70152659.2100732,0.82,"RNN"
0.917090643157464,0.90720768151463,72274285.5160504,0.83,"RNN"
0.923320783602255,0.913939485326252,74470990.5331551,0.84,"RNN"
0.929455081074649,0.920524334422928,76719266.498156,0.85,"RNN"
0.935273732166116,0.926805051153019,79034177.6850813,0.86,"RNN"
0.940910339165756,0.932903032889743,81411797.1970155,0.87,"RNN"
0.946220727525759,0.93864321184225,83853326.7128104,0.88,"RNN"
0.95127887194658,0.944125261643286,86338793.4724666,0.89,"RNN"
0.956029135956784,0.949322347084035,88876794.6358604,0.9,"RNN"
0.960532939613471,0.954235746031584,91442695.1978775,0.91,"RNN"
0.964608520164015,0.958710836568467,94012262.8351199,0.92,"RNN"
0.968325826924398,0.96278212110602,96537428.2860031,0.93,"RNN"
0.971583042058707,0.966363982549447,98991211.7017367,0.94,"RNN"
0.97444822652429,0.969512647050555,101297238.619815,0.95,"RNN"
0.976663874855052,0.971964873989527,103361211.64826,0.96,"RNN"
0.978239041557947,0.973714274030929,105047224.605932,0.97,"RNN"
0.979078313851953,0.974665007143277,106172576.789826,0.98,"RNN"
0.979380561733416,0.975008753389542,106707341.878983,0.99,"RNN"
