"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.695775354827629,0.764812956420088,106629.184372189,0.75,"TSB"
0.70340918393585,0.776125188529532,109694.044476678,0.76,"TSB"
0.710623512377021,0.787504399772932,112875.33387235,0.77,"TSB"
0.718154879837405,0.798938632959826,116121.944533661,0.78,"TSB"
0.725291652220721,0.810395227507939,119438.179858144,0.79,"TSB"
0.731986762750749,0.821598640929695,122887.357148828,0.8,"TSB"
0.738679604646202,0.833124672085622,126580.144625928,0.81,"TSB"
0.746020200512234,0.844996870980727,130154.252795572,0.82,"TSB"
0.752762259829293,0.85673086527233,133786.200669183,0.83,"TSB"
0.759244855372255,0.866981902624196,137612.286832056,0.84,"TSB"
0.765340456712086,0.877210613991147,141506.737472117,0.85,"TSB"
0.771433024562892,0.885321035956477,145635.75357185,0.86,"TSB"
0.77731404844973,0.892762639430577,149848.272016544,0.87,"TSB"
0.783502751016291,0.899844116855488,154399.6382191,0.88,"TSB"
0.789143478951827,0.906727082513715,158957.442007389,0.89,"TSB"
0.794201556640494,0.91339279875669,163843.228939217,0.9,"TSB"
0.7992812367306,0.920110369584818,168835.163103361,0.91,"TSB"
0.803965943821073,0.926896832225692,173928.761447006,0.92,"TSB"
0.808368408393216,0.933179904223317,179011.086866983,0.93,"TSB"
0.812246552584691,0.93906175941644,183921.013024011,0.94,"TSB"
0.815714953988457,0.944527564521151,189076.894914656,0.95,"TSB"
0.818463542517046,0.949866803826097,194459.003241678,0.96,"TSB"
0.820543191400627,0.954536564282152,199486.279879506,0.97,"TSB"
0.8221726256919,0.957973131573943,204269.56239595,0.98,"TSB"
0.823630732686361,0.95975619630616,208656.027181928,0.99,"TSB"
