"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.466204977765788,0.662910675095811,1040063.10783333,0.75,"WILLEMAIN"
0.47047111900021,0.673867470274165,1059580.77,0.76,"WILLEMAIN"
0.474504554311509,0.684889776933408,1080053.03233333,0.77,"WILLEMAIN"
0.478594177662089,0.695797438501097,1098308.26283333,0.78,"WILLEMAIN"
0.48198494148281,0.706328409053687,1118435.782,0.79,"WILLEMAIN"
0.485887017011329,0.716941268957385,1141081.81833333,0.8,"WILLEMAIN"
0.488889315494778,0.727193815716204,1161920.77933333,0.81,"WILLEMAIN"
0.491763541958754,0.737528251826133,1182925.07816667,0.82,"WILLEMAIN"
0.494383884314916,0.747698909233843,1204399.97933333,0.83,"WILLEMAIN"
0.497397990837382,0.758344524877985,1228687.40083333,0.84,"WILLEMAIN"
0.500464942654762,0.768941006911461,1250167.414,0.85,"WILLEMAIN"
0.502733592040815,0.77881686265518,1270892.04566667,0.86,"WILLEMAIN"
0.505375751316558,0.786907530544728,1291091.8695,0.87,"WILLEMAIN"
0.507531920413576,0.7937371024272,1313071.63266667,0.88,"WILLEMAIN"
0.509652401701068,0.799829670149694,1329843.63533333,0.89,"WILLEMAIN"
0.510652959657833,0.804628386124668,1343640.386,0.9,"WILLEMAIN"
0.51164214758844,0.809165056176095,1355330.0995,0.91,"WILLEMAIN"
0.512461512747086,0.813439680303973,1365239.0325,0.92,"WILLEMAIN"
0.513095226173067,0.81732123554653,1372453.5775,0.93,"WILLEMAIN"
0.513654270443112,0.820531298109994,1380254.30883333,0.94,"WILLEMAIN"
0.514074722513557,0.822054440040617,1387115.11283333,0.95,"WILLEMAIN"
0.514404123848413,0.823299158177471,1392651.821,0.96,"WILLEMAIN"
0.514625750936813,0.824347341871663,1395716.65233333,0.97,"WILLEMAIN"
0.514776739083455,0.824822300108094,1397588.4475,0.98,"WILLEMAIN"
0.514836262892979,0.824920567329425,1398552.24916667,0.99,"WILLEMAIN"
