"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.771185514733554,0.763061519211462,27408318.8823583,0.75,"META-1"
0.782902323489291,0.774903930325376,28128945.8513234,0.76,"META-1"
0.794817652260016,0.786940459057256,28892309.9254594,0.77,"META-1"
0.806535926840488,0.79888796569682,29681975.042053,0.78,"META-1"
0.818236372308451,0.810832999500487,30518826.216244,0.79,"META-1"
0.829948020676214,0.822716212406712,31383220.3324101,0.8,"META-1"
0.841560703021122,0.834557387102677,32296723.2730644,0.81,"META-1"
0.852931929763471,0.846218044778112,33250191.3170255,0.82,"META-1"
0.864141364539694,0.857677166327888,34266292.878243,0.83,"META-1"
0.875413488616512,0.869248801911008,35344532.5812662,0.84,"META-1"
0.886524533358146,0.880672067340267,36489341.829928,0.85,"META-1"
0.896976703180845,0.891426430659209,37695021.3160535,0.86,"META-1"
0.907676512922406,0.902494844137153,39012393.0907879,0.87,"META-1"
0.917868299792425,0.9130315978971,40418862.0885005,0.88,"META-1"
0.92773005429652,0.9233012853801,41946096.3377109,0.89,"META-1"
0.937469296963668,0.933420129873341,43634075.0448649,0.9,"META-1"
0.94660876959494,0.942983822707557,45455927.4737265,0.91,"META-1"
0.9554885268163,0.952285394936621,47537272.4615271,0.92,"META-1"
0.963713214063392,0.960952684757934,49859697.686639,0.93,"META-1"
0.971462067382233,0.969169918445872,52541197.191955,0.94,"META-1"
0.978433708734693,0.976605735990148,55669056.2327119,0.95,"META-1"
0.984353007517234,0.982964633500992,59277061.7384901,0.96,"META-1"
0.988527076975455,0.987471376924485,63089844.6025635,0.97,"META-1"
0.99066579701324,0.989804497593931,66382424.5130502,0.98,"META-1"
0.991173419823546,0.990363358506803,68184122.1674002,0.99,"META-1"
