"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.456989558375835,0.654590717023158,1079363.12016667,0.75,"EN-2"
0.459917058588102,0.664876019522421,1094185.8595,0.76,"EN-2"
0.462868637261989,0.675423367945232,1110370.58016667,0.77,"EN-2"
0.465613893741877,0.68565953683383,1126322.287,0.78,"EN-2"
0.46805785785994,0.696436175439746,1142283.08216667,0.79,"EN-2"
0.470296453769597,0.706819745160339,1156515.03866667,0.8,"EN-2"
0.472787275256115,0.717416227193816,1172284.79633333,0.81,"EN-2"
0.474762968384954,0.726194765632677,1187865.08716667,0.82,"EN-2"
0.476992591570327,0.734596613056438,1200957.7425,0.83,"EN-2"
0.479024318248443,0.742146811228668,1217041.78716667,0.84,"EN-2"
0.480815536658458,0.749189295424023,1235876.25566667,0.85,"EN-2"
0.482294443778308,0.755789577123391,1249976.84666667,0.86,"EN-2"
0.483777809488048,0.762488126044089,1260906.362,0.87,"EN-2"
0.48488014618034,0.769219430705231,1279348.4445,0.88,"EN-2"
0.48617881365497,0.775934357496151,1288676.74383333,0.89,"EN-2"
0.487155720632326,0.782256215401749,1297286.94866667,0.9,"EN-2"
0.488230017312417,0.788692718398899,1306146.21166667,0.91,"EN-2"
0.489167086968412,0.794490484457401,1313973.91666667,0.92,"EN-2"
0.490100196759219,0.800206361164794,1322410.73483333,0.93,"EN-2"
0.490732002173328,0.805512791116643,1331897.49016667,0.94,"EN-2"
0.491404356298552,0.810458907923614,1338138.20466667,0.95,"EN-2"
0.491877534999949,0.814799043532379,1344302.19983333,0.96,"EN-2"
0.492307661458007,0.818385797110944,1350117.61133333,0.97,"EN-2"
0.49258114259106,0.82049854236955,1356673.15333333,0.98,"EN-2"
0.492872017255939,0.822087195781061,1359963.619,0.99,"EN-2"
