"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.677762249450485,0.730779997279503,105098.87395845,0.75,"WILLEMAIN"
0.685571961611293,0.742603387489157,108163.009888383,0.76,"WILLEMAIN"
0.693034499338287,0.754604537726069,111339.776472572,0.77,"WILLEMAIN"
0.701419552679742,0.766455415323267,114612.064085278,0.78,"WILLEMAIN"
0.708936539947698,0.778465210349459,117967.363461067,0.79,"WILLEMAIN"
0.716364754631048,0.790534344407338,121427.493400289,0.8,"WILLEMAIN"
0.723988649181115,0.802443929451291,125089.157113633,0.81,"WILLEMAIN"
0.731534638403328,0.814206639395684,128727.421049767,0.82,"WILLEMAIN"
0.739278673175431,0.826066035606679,132490.160680211,0.83,"WILLEMAIN"
0.746305814931316,0.838003718869012,136442.020534056,0.84,"WILLEMAIN"
0.753600034278541,0.850149949683547,140446.396974111,0.85,"WILLEMAIN"
0.760712118700286,0.862318280074658,144552.353427822,0.86,"WILLEMAIN"
0.76752096489558,0.874714794696322,148826.594205183,0.87,"WILLEMAIN"
0.774961527165505,0.885971895195733,153215.577908256,0.88,"WILLEMAIN"
0.7811703349434,0.895385310129855,157770.664493417,0.89,"WILLEMAIN"
0.787000086852073,0.903165261057557,162457.59881385,0.9,"WILLEMAIN"
0.792434012213753,0.910942490486258,167493.040367167,0.91,"WILLEMAIN"
0.797933052280183,0.918672884873461,172620.392446061,0.92,"WILLEMAIN"
0.803243014685121,0.925967300403559,178085.703179522,0.93,"WILLEMAIN"
0.807991424347452,0.932898220409516,183552.315105033,0.94,"WILLEMAIN"
0.811914350830514,0.939803324558251,188920.297646044,0.95,"WILLEMAIN"
0.815525916660585,0.946725564988231,194384.469480261,0.96,"WILLEMAIN"
0.819020934904084,0.952791759021788,199776.178871694,0.97,"WILLEMAIN"
0.821562666727513,0.957602225185977,204733.362808378,0.98,"WILLEMAIN"
0.822719458194322,0.959681633672019,208829.072002856,0.99,"WILLEMAIN"
