"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.771096928874459,0.762966315029402,27403960.0066967,0.75,"META-2"
0.7828501774814,0.774848291517678,28125133.2210255,0.76,"META-2"
0.79473306667703,0.78686256472648,28888751.2797127,0.77,"META-2"
0.806499788996451,0.798849636740407,29678728.7556312,0.78,"META-2"
0.818192677462438,0.810783542782534,30516657.3152914,0.79,"META-2"
0.829923284790202,0.822691484047736,31380780.8852962,0.8,"META-2"
0.841530418917726,0.834524003818059,32295784.2830232,0.81,"META-2"
0.852912983760331,0.846200734926829,33249637.0913698,0.82,"META-2"
0.864140291007917,0.857677166327888,34265872.4592666,0.83,"META-2"
0.875427500150212,0.869262402508445,35345612.8936836,0.84,"META-2"
0.886531850465072,0.880680722265909,36491483.3837928,0.85,"META-2"
0.896981356090484,0.891432612748953,37697005.3454513,0.86,"META-2"
0.907693261340298,0.902508444734591,39015849.6924991,0.87,"META-2"
0.917894192955607,0.913060035509924,40423019.8617054,0.88,"META-2"
0.927757317251615,0.923328486574974,41950544.4811034,0.89,"META-2"
0.937497843653569,0.933448567486164,43640512.1599896,0.9,"META-2"
0.946626548765295,0.94300236897679,45464113.0650316,0.91,"META-2"
0.955514400174313,0.952313832549444,47547063.1230946,0.92,"META-2"
0.963745230472695,0.960987304460501,49871778.6152021,0.93,"META-2"
0.971486531019272,0.969194646804849,52555031.5768886,0.94,"META-2"
0.97845912095129,0.976634173602971,55685531.4249134,0.95,"META-2"
0.984366483109494,0.982978234098429,59294207.8913561,0.96,"META-2"
0.988537562839869,0.987483741103973,63107156.3932883,0.97,"META-2"
0.990667750634882,0.989806970429828,66390694.7866392,0.98,"META-2"
0.991173419823546,0.990363358506803,68185323.241591,0.99,"META-2"
