"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.000523286237571952,9.82672213305382e-05,3367.57966666667,0.75,"RNN"
0.000523286237571952,9.82672213305382e-05,3368.5,0.76,"RNN"
0.000523286237571952,9.82672213305382e-05,3368.5,0.77,"RNN"
0.000523286237571952,9.82672213305382e-05,3404.319,0.78,"RNN"
0.000523286237571952,9.82672213305382e-05,3404.319,0.79,"RNN"
0.000523286237571952,9.82672213305382e-05,3407.4625,0.8,"RNN"
0.000523286237571952,9.82672213305382e-05,3407.4625,0.81,"RNN"
0.000523286237571952,9.82672213305382e-05,3407.4625,0.82,"RNN"
0.000523286237571952,9.82672213305382e-05,3407.4625,0.83,"RNN"
0.000523286237571952,9.82672213305382e-05,3408.0475,0.84,"RNN"
0.000523286237571952,9.82672213305382e-05,3408.0475,0.85,"RNN"
0.000523286237571952,9.82672213305382e-05,3408.6325,0.86,"RNN"
0.000523286237571952,9.82672213305382e-05,3408.6325,0.87,"RNN"
0.000523286237571952,9.82672213305382e-05,3408.6325,0.88,"RNN"
0.000523286237571952,9.82672213305382e-05,3408.6325,0.89,"RNN"
0.000523286237571952,9.82672213305382e-05,3408.8825,0.9,"RNN"
0.000523286237571952,9.82672213305382e-05,3408.8825,0.91,"RNN"
0.000523286237571952,9.82672213305382e-05,3408.8825,0.92,"RNN"
0.000523286237571952,9.82672213305382e-05,3438.79116666667,0.93,"RNN"
0.000523286237571952,9.82672213305382e-05,3443.3925,0.94,"RNN"
0.000523286237571952,9.82672213305382e-05,3443.3925,0.95,"RNN"
0.000523286237571952,9.82672213305382e-05,3445.9075,0.96,"RNN"
0.000523286237571952,9.82672213305382e-05,3446.1575,0.97,"RNN"
0.000523286237571952,9.82672213305382e-05,3446.1575,0.98,"RNN"
0.000523286237571952,9.82672213305382e-05,3446.1575,0.99,"RNN"
