"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.480450427408817,0.776835140358348,1132251.72416667,0.75,"META-1"
0.482468848279291,0.783124242523502,1141020.10066667,0.76,"META-1"
0.485668562372435,0.789986570146418,1152616.1845,0.77,"META-1"
0.488196628036226,0.795374889449376,1162914.496,0.78,"META-1"
0.490514236749314,0.800255494775459,1174774.88233333,0.79,"META-1"
0.493231387755204,0.805332634544204,1186831.01016667,0.8,"META-1"
0.496170593761911,0.810082216908513,1205446.69166667,0.81,"META-1"
0.498902954860913,0.814586131219496,1220453.65016667,0.82,"META-1"
0.503934721187958,0.81946673654558,1237044.6645,0.83,"META-1"
0.506317571835587,0.823495692620132,1253712.31933333,0.84,"META-1"
0.507992592165814,0.82646008713027,1262770.458,0.85,"META-1"
0.511268453430843,0.830030462838612,1281812.70766667,0.86,"META-1"
0.513771769833744,0.833142258180746,1301639.72266667,0.87,"META-1"
0.516788726131758,0.836073896950441,1321839.90783333,0.88,"META-1"
0.518609717030942,0.838317665170821,1337340.8065,0.89,"META-1"
0.52663332888651,0.842264731894264,1382073.76216667,0.9,"META-1"
0.527999120338213,0.844197320580432,1398017.85166667,0.91,"META-1"
0.530224020363233,0.846293687968817,1417054.02983333,0.92,"META-1"
0.532453822617289,0.848308166006093,1437647.36866667,0.93,"META-1"
0.53359646907659,0.849667529234498,1451227.1275,0.94,"META-1"
0.536709851098428,0.851616495790887,1479084.38266667,0.95,"META-1"
0.537595638760772,0.852419011431753,1486161.68883333,0.96,"META-1"
0.538225116847079,0.853139637721511,1494427.04266667,0.97,"META-1"
0.538809946618371,0.853680107438829,1499150.66933333,0.98,"META-1"
0.538854332504594,0.853794752530381,1499599.72116667,0.99,"META-1"
