"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.779623170026596,0.773242324016228,40382819.7682281,0.75,"ESRNN"
0.789388034908821,0.783094460897699,41321420.4792632,0.76,"ESRNN"
0.799230194416813,0.793042975420999,42303308.3195273,0.77,"ESRNN"
0.809001560884653,0.802912226089338,43330666.0906739,0.78,"ESRNN"
0.818683439224178,0.812750852086441,44375345.6264578,0.79,"ESRNN"
0.828265666111163,0.822479589557347,45465297.1891579,0.8,"ESRNN"
0.838048713182302,0.832415493921904,46632617.0578921,0.81,"ESRNN"
0.847675957777509,0.842193771302161,47846384.2763645,0.82,"ESRNN"
0.857185876043018,0.851890082650583,49105222.0650912,0.83,"ESRNN"
0.866599189329743,0.861471101119062,50440078.7305606,0.84,"ESRNN"
0.876087423654176,0.871192632784972,51865870.9021259,0.85,"ESRNN"
0.88549672999931,0.880824091888425,53368914.6627149,0.86,"ESRNN"
0.894616707680022,0.890122282510791,54970139.138476,0.87,"ESRNN"
0.903938779976713,0.899719514040511,56707430.24973,0.88,"ESRNN"
0.912953059657734,0.908971767656024,58558005.3156188,0.89,"ESRNN"
0.92192675249243,0.918191595149052,60586850.4917075,0.9,"ESRNN"
0.930844096763691,0.927408720465207,62809256.457542,0.91,"ESRNN"
0.939444750138874,0.936288974397775,65255793.7059756,0.92,"ESRNN"
0.947981036159626,0.945146710189729,68025489.2711181,0.93,"ESRNN"
0.956211512573106,0.953695497092458,71145090.9902055,0.94,"ESRNN"
0.964301665136623,0.962129891840867,74780821.9647636,0.95,"ESRNN"
0.97205294498565,0.970243628266932,79126940.8032414,0.96,"ESRNN"
0.97943006871384,0.97801058532754,84493102.8148542,0.97,"ESRNN"
0.986148852834423,0.985126317761589,91379434.2050528,0.98,"ESRNN"
0.991146673472865,0.99045410983088,99736261.7503069,0.99,"ESRNN"
