"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.77546308744207,0.755224559583109,37771785.5139883,0.75,"TSB"
0.785432253942649,0.765607229660829,38955714.0754508,0.76,"TSB"
0.795512143335794,0.776057626694132,40198981.2997125,0.77,"TSB"
0.805403741586321,0.786395571423825,41490696.3311128,0.78,"TSB"
0.815173260353929,0.796630008919512,42862403.412947,0.79,"TSB"
0.825325379157957,0.807275919617049,44299219.6329915,0.8,"TSB"
0.83497711909701,0.817423462150855,45813006.5228617,0.81,"TSB"
0.844762912634073,0.827757573279288,47417593.7229616,0.82,"TSB"
0.854384914965652,0.837939618224429,49116274.2892507,0.83,"TSB"
0.863993058765466,0.848171499985943,50925249.0839765,0.84,"TSB"
0.873514257099008,0.858298596646366,52862323.0320322,0.85,"TSB"
0.882892197320987,0.868333686876561,54931494.8042262,0.86,"TSB"
0.892331218662336,0.878491452347058,57163871.2814098,0.87,"TSB"
0.901568044917274,0.888451148419151,59588441.5273886,0.88,"TSB"
0.91072133968323,0.89838273141534,62234468.8015334,0.89,"TSB"
0.919696634086857,0.908201862107918,65140389.4851126,0.9,"TSB"
0.928515273059163,0.917871482351378,68366444.4396202,0.91,"TSB"
0.937125443463464,0.927406926550756,71982728.5827189,0.92,"TSB"
0.945679066258386,0.936905312604625,76050121.5180821,0.93,"TSB"
0.954006734190906,0.946220963665127,80686896.1517181,0.94,"TSB"
0.961914491438582,0.95512130792252,85942881.0705595,0.95,"TSB"
0.968926248006905,0.963088809206777,91733005.2689246,0.96,"TSB"
0.974471601749777,0.969398916879857,97703771.1776515,0.97,"TSB"
0.978036992213048,0.973472757151583,103025930.48693,0.98,"TSB"
0.979360443016709,0.974979362446553,106212878.435412,0.99,"TSB"
