"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.83328994692779,0.759216229500871,6226038.93012378,0.75,"Croston"
0.840138822863036,0.76804146744716,6373431.64392841,0.76,"Croston"
0.846530407138718,0.77654274096251,6521985.22692269,0.77,"Croston"
0.853055703981903,0.785513204343358,6671006.7184689,0.78,"Croston"
0.860168243089734,0.794528352473301,6842739.75063972,0.79,"Croston"
0.867374355515573,0.803565842977792,7022013.66242667,0.8,"Croston"
0.874475653741412,0.812960811475044,7201100.16238399,0.81,"Croston"
0.881035589053442,0.821551454488583,7389311.96520552,0.82,"Croston"
0.887889130648374,0.830834711113097,7597056.99878952,0.83,"Croston"
0.894334936939213,0.839648777872112,7808612.84716209,0.84,"Croston"
0.900937475466097,0.848820322623889,8034215.44184152,0.85,"Croston"
0.907934289658479,0.85780195719201,8281350.39533304,0.86,"Croston"
0.914309709908268,0.866292059520086,8543201.30262572,0.87,"Croston"
0.920438918660087,0.874681621162697,8832039.73591619,0.88,"Croston"
0.927533661781506,0.883819652352652,9145119.2160146,0.89,"Croston"
0.933946870774835,0.891929934313419,9483418.8805553,0.9,"Croston"
0.94056044977438,0.900598775637875,9841910.9934621,0.91,"Croston"
0.946113133473144,0.908876625407748,10194708.8474553,0.92,"Croston"
0.951931103715915,0.91726618705036,10575003.7356992,0.93,"Croston"
0.957162778116935,0.925320613074758,10979658.2071091,0.94,"Croston"
0.961966679533245,0.933352696724608,11404995.1333311,0.95,"Croston"
0.965135213143049,0.939876670092497,11801056.6422309,0.96,"Croston"
0.967879097409015,0.945484606103937,12153090.5167146,0.97,"Croston"
0.969152085080707,0.948902989409715,12413706.7997789,0.98,"Croston"
0.969567346411397,0.950031279324367,12541995.2774798,0.99,"Croston"
