"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.931124404535657,0.831821034464725,805207.80427,0.75,"ESRNN"
0.931124404535657,0.831821034464725,805207.80427,0.76,"ESRNN"
0.931124404535657,0.831821034464725,805207.80427,0.77,"ESRNN"
0.931124404535657,0.831821034464725,805207.80427,0.78,"ESRNN"
0.931124404535657,0.831821034464725,805207.80427,0.79,"ESRNN"
0.931124404535657,0.831821034464725,805207.80427,0.8,"ESRNN"
0.931124404535657,0.831821034464725,805207.80427,0.81,"ESRNN"
0.931124404535657,0.831821034464725,805207.80427,0.82,"ESRNN"
0.931124404535657,0.831821034464725,805207.80427,0.83,"ESRNN"
0.931124404535657,0.831821034464725,805207.80427,0.84,"ESRNN"
0.931124404535657,0.831821034464725,805207.80427,0.85,"ESRNN"
0.931124404535657,0.831821034464725,805207.80427,0.86,"ESRNN"
0.931124404535657,0.831821034464725,805207.80427,0.87,"ESRNN"
0.931124404535657,0.831821034464725,805207.80427,0.88,"ESRNN"
0.931124404535657,0.831821034464725,805207.80427,0.89,"ESRNN"
0.931124404535657,0.831821034464725,805207.80427,0.9,"ESRNN"
0.931124404535657,0.831821034464725,805207.80427,0.91,"ESRNN"
0.931124404535657,0.831821034464725,805207.80427,0.92,"ESRNN"
0.931124404535657,0.831821034464725,805207.80427,0.93,"ESRNN"
0.931124404535657,0.831821034464725,805207.80427,0.94,"ESRNN"
0.931124404535657,0.831821034464725,805207.80427,0.95,"ESRNN"
0.931124404535657,0.831821034464725,805207.80427,0.96,"ESRNN"
0.931124404535657,0.831821034464725,805207.80427,0.97,"ESRNN"
0.931124404535657,0.831821034464725,805207.80427,0.98,"ESRNN"
0.931124404535657,0.831821034464725,805207.80427,0.99,"ESRNN"
