"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.812827221552002,0.724792113383191,465655.71232,0.75,"META-1"
0.817601365680237,0.731349040322159,474860.08513,0.76,"META-1"
0.823034583496502,0.738213221065844,484951.71083,0.77,"META-1"
0.827188269824161,0.744502118090058,493030.4122,0.78,"META-1"
0.832269868057468,0.7508694628942,502560.61136,0.79,"META-1"
0.837418127729963,0.757321792793264,512494.83453,0.8,"META-1"
0.842509387989459,0.76359761518749,523131.60587,0.81,"META-1"
0.847997130352355,0.769814601746771,534708.81111,0.82,"META-1"
0.853164414916748,0.775711259871346,548034.46944,0.83,"META-1"
0.857841350176021,0.781078395481408,560394.43857,0.84,"META-1"
0.863722567632173,0.786595889336332,573854.97902,0.85,"META-1"
0.868350749043259,0.791328905391977,586503.52003,0.86,"META-1"
0.87346667718093,0.796277652842425,602903.17954,0.87,"META-1"
0.878285819208752,0.800853773338215,617026.10652,0.88,"META-1"
0.884000019650612,0.805044192249359,632714.17174,0.89,"META-1"
0.888811468676819,0.808888133465823,646728.39354,0.9,"META-1"
0.893686937632482,0.812346373097641,661818.81281,0.91,"META-1"
0.898466816274129,0.815425448459809,681479.85603,0.92,"META-1"
0.904669935745901,0.818654882066838,699945.72969,0.93,"META-1"
0.9097389425194,0.821433240939281,714842.00303,0.94,"META-1"
0.914740872437038,0.823871659432038,732012.72455,0.95,"META-1"
0.920158886662081,0.826336227184771,750508.66138,0.96,"META-1"
0.924495451047332,0.82846739187281,765798.99591,0.97,"META-1"
0.927609686523711,0.830212854976204,783087.58771,0.98,"META-1"
0.930010610455833,0.831409183620104,798282.26487,0.99,"META-1"
