"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.759079782770535,0.752259920592029,37801807.7242251,0.75,"Croston"
0.769353692278657,0.762590342780144,38697676.6610322,0.76,"Croston"
0.779104072604679,0.772464997802229,39588535.6635448,0.77,"Croston"
0.789302400387684,0.782808030149088,40557222.0983592,0.78,"Croston"
0.799563506429632,0.793204205307796,41555665.8571806,0.79,"Croston"
0.809521248928317,0.80326801271104,42585378.0884034,0.8,"Croston"
0.819625147897518,0.813521873221067,43672591.9001423,0.81,"Croston"
0.829786181523913,0.823860401939803,44825408.0995159,0.82,"Croston"
0.839836032767821,0.83409264503484,46012590.5059485,0.83,"Croston"
0.849809571854034,0.844243822823667,47271214.10334,0.84,"Croston"
0.8597976847957,0.854440036893722,48616994.7189847,0.85,"Croston"
0.869803498899947,0.864645258220022,50040656.4513171,0.86,"Croston"
0.8796777195008,0.874755903355743,51550802.6339083,0.87,"Croston"
0.889648027346371,0.88495842250517,53185067.3599755,0.88,"Croston"
0.899446498612884,0.895004215395923,54937059.203786,0.89,"Croston"
0.909342940915899,0.905186017855985,56871132.5046461,0.9,"Croston"
0.918921614787312,0.915029147481211,58962821.5241506,0.91,"Croston"
0.928760027951733,0.925200141233778,61315900.7406311,0.92,"Croston"
0.938201198899875,0.934954099022172,63930647.9054919,0.93,"Croston"
0.947702792565219,0.944808037354893,66952588.6798434,0.94,"Croston"
0.957097763652485,0.95457640675328,70493891.5189809,0.95,"Croston"
0.966239442768755,0.964122296922401,74783997.6990058,0.96,"Croston"
0.975185202620208,0.973518666637843,80239058.2029586,0.97,"Croston"
0.983679954441826,0.98248358877912,87712024.9793698,0.98,"Croston"
0.990484416742005,0.989736231508103,97901777.6583353,0.99,"Croston"
