"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.769801680811139,0.761884449324174,27362902.6793083,0.75,"Croston Tuned"
0.782309540839312,0.774492203148415,28131801.6759382,0.76,"Croston Tuned"
0.794639381179301,0.786923149205972,28926296.8826001,0.77,"Croston Tuned"
0.806913861528104,0.799435698848153,29760621.9912887,0.78,"Croston Tuned"
0.818898860186846,0.811628016241586,30620130.9994669,0.79,"Croston Tuned"
0.831030337344568,0.823961285281186,31528896.4443598,0.8,"Croston Tuned"
0.842963736997559,0.836136292823336,32482421.9303585,0.81,"Croston Tuned"
0.854933289629452,0.848385485442415,33502619.635347,0.82,"Croston Tuned"
0.866394801393888,0.860100545507599,34550885.6652666,0.83,"Croston Tuned"
0.877843745429697,0.871856407365094,35687410.2164305,0.84,"Croston Tuned"
0.889282900560934,0.883625869820027,36895801.6811077,0.85,"Croston Tuned"
0.900088144004532,0.894720248074897,38176830.4321726,0.86,"Croston Tuned"
0.910831909257453,0.905849246032335,39554009.9676542,0.87,"Croston Tuned"
0.921229094584057,0.916598663679481,41055954.9293459,0.88,"Croston Tuned"
0.931282066002229,0.927046395347112,42669590.8133653,0.89,"Croston Tuned"
0.940954085414652,0.937119492376247,44452212.2269287,0.9,"Croston Tuned"
0.950192842743745,0.946769734466881,46415296.860902,0.91,"Croston Tuned"
0.958866377976379,0.955871006988234,48616658.4964788,0.92,"Croston Tuned"
0.966968897257925,0.964414655014664,51091651.9584633,0.93,"Croston Tuned"
0.974311437898095,0.972216452271794,53923599.1428274,0.94,"Croston Tuned"
0.980769238347861,0.979108245918584,57138969.299735,0.95,"Croston Tuned"
0.985879968674304,0.984604123701143,60669709.3470547,0.96,"Croston Tuned"
0.98930644175169,0.988320796055332,64126542.8841899,0.97,"Croston Tuned"
0.990827328465518,0.989980068942665,66861138.6637898,0.98,"Croston Tuned"
0.991181753560377,0.990373249850393,68235570.1006162,0.99,"Croston Tuned"
