"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.898277266115813,0.882356226819786,8930615.34639798,0.75,"ESRNN"
0.902406337589076,0.886623620358372,9069011.21934191,0.76,"ESRNN"
0.907058529587255,0.891092095267885,9216205.96313639,0.77,"ESRNN"
0.911372194399054,0.895225434559185,9354993.47659124,0.78,"ESRNN"
0.915631502649639,0.899224719603199,9501201.68178992,0.79,"ESRNN"
0.920186153646415,0.903369230081773,9642497.47830703,0.8,"ESRNN"
0.924458645857292,0.90725680325305,9793637.31843578,0.81,"ESRNN"
0.928002426908574,0.910853925555208,9944265.65810652,0.82,"ESRNN"
0.932036914623874,0.91469681397739,10094905.3410135,0.83,"ESRNN"
0.935586507953799,0.918137539657715,10259111.3229694,0.84,"ESRNN"
0.939136312171345,0.921321328030743,10426210.5910318,0.85,"ESRNN"
0.94286579555925,0.924583314714688,10593590.997262,0.86,"ESRNN"
0.946132899384571,0.927599535278609,10772256.5371426,0.87,"ESRNN"
0.949631316143439,0.9306716117789,10953545.3820775,0.88,"ESRNN"
0.953008988467312,0.933520264533715,11134787.7085488,0.89,"ESRNN"
0.956289930160042,0.936313061352161,11326154.9790142,0.9,"ESRNN"
0.958853318560779,0.938770722552393,11507341.0407635,0.91,"ESRNN"
0.961426876688435,0.941217212565351,11689006.2536312,0.92,"ESRNN"
0.963813186117487,0.943473792394656,11869522.8338545,0.93,"ESRNN"
0.965569060362483,0.945194155234818,12039571.1656979,0.94,"ESRNN"
0.967232107456679,0.946825148576791,12204030.1776483,0.95,"ESRNN"
0.968414122992628,0.948176862236919,12345311.008201,0.96,"ESRNN"
0.96911116579188,0.949159926717011,12457304.1796738,0.97,"ESRNN"
0.969451749907778,0.949718486080701,12526899.1723481,0.98,"ESRNN"
0.969555573169762,0.950020108137093,12553506.5870318,0.99,"ESRNN"
