"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.694587394211675,0.762194572267462,106299.320054639,0.75,"EN-1"
0.702142870311208,0.773503436552846,109332.370512511,0.76,"EN-1"
0.709201848488852,0.784881720937104,112483.920252611,0.77,"EN-1"
0.716681564288955,0.796227336484617,115729.873750078,0.78,"EN-1"
0.723539119844011,0.807609244581527,118913.377381328,0.79,"EN-1"
0.730607422597627,0.81895351229189,122445.509875717,0.8,"EN-1"
0.737376615092245,0.830415604317511,125909.59407095,0.81,"EN-1"
0.744677967822558,0.842296255790648,129468.637379044,0.82,"EN-1"
0.751532272189808,0.854398449003816,133095.888896411,0.83,"EN-1"
0.758138475669881,0.864897120477706,136889.848136933,0.84,"EN-1"
0.764233836687918,0.875151971395052,140805.941112306,0.85,"EN-1"
0.77026703247015,0.883397034390946,144795.809728189,0.86,"EN-1"
0.776088321701847,0.890981852932282,148986.008490361,0.87,"EN-1"
0.78236329551718,0.898342414012714,153592.440697006,0.88,"EN-1"
0.788169211598255,0.905270548134798,158226.008140728,0.89,"EN-1"
0.793350100626411,0.912034525597392,163039.627991656,0.9,"EN-1"
0.798282703044762,0.918818363316573,168073.734056428,0.91,"EN-1"
0.803126526035716,0.925697292538611,173214.161470872,0.92,"EN-1"
0.807833503387203,0.9322246308342,178402.4947854,0.93,"EN-1"
0.811584181442497,0.938190483521513,183360.309127872,0.94,"EN-1"
0.815334893189269,0.943866381415349,188533.125828117,0.95,"EN-1"
0.818235763337932,0.949332657024893,194002.705788861,0.96,"EN-1"
0.820361663087218,0.954256737724266,199123.449887533,0.97,"EN-1"
0.822061855968322,0.957883983290015,204034.688788517,0.98,"EN-1"
0.823628485199161,0.959731432893958,208543.632656639,0.99,"EN-1"
